Time,Hand,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21
12-05-2022 @ 13:31:44,Right,(383.18588376045227:1014.5450592041016:1.0414571427475039e-08),(460.60898423194885:960.4581069946289:-0.048286158591508865),(511.8328785896301:882.18017578125:-0.07612362504005432),(542.3666095733643:813.6309814453125:-0.10352472960948944),(581.6793394088745:768.3269691467285:-0.1325421929359436),(416.99822902679443:766.4235305786133:-0.029795216396450996),(423.4810423851013:665.1763916015625:-0.05287991836667061),(422.28598952293396:604.0564155578613:-0.07306810468435287),(420.07622480392456:550.8269691467285:-0.08903585374355316),(355.64836263656616:764.7989273071289:-0.03090517967939377),(342.6573085784912:653.4015655517578:-0.047334522008895874),(333.0775737762451:584.7554969787598:-0.07141824811697006),(324.5956885814667:526.9169425964355:-0.09239479899406433),(305.4945409297943:785.4669570922852:-0.03916826844215393),(282.7099370956421:690.8517265319824:-0.058736804872751236),(271.6830003261566:629.8917388916016:-0.08523552119731903),(266.07337474823:577.0074462890625:-0.10544437170028687),(261.501989364624:823.3626365661621:-0.05372333526611328),(226.7262053489685:756.3131904602051:-0.07295288145542145),(210.5707025527954:712.0283889770508:-0.09103694558143616),(201.82950675487518:668.9634704589844:-0.10543478280305862)
12-05-2022 @ 13:31:44,Left,(923.6121940612793:946.5546798706055:-6.5678502636501435e-09),(819.0323066711426:934.332332611084:-0.03777376934885979),(742.1522569656372:869.1340255737305:-0.05585213005542755),(700.2113056182861:802.6215934753418:-0.07725600153207779),(671.8061327934265:756.599178314209:-0.1010013073682785),(773.8909864425659:713.4927177429199:0.008589325472712517),(738.5374546051025:615.9233093261719:-0.008741175755858421),(725.8632445335388:553.7899017333984:-0.03084147721529007),(719.7266292572021:500.6243133544922:-0.04973318800330162),(827.5008988380432:683.7297248840332:0.0007235840312205255),(803.5012221336365:562.6967811584473:-0.010535876266658306),(793.3185696601868:483.71726989746094:-0.0413028784096241),(790.0244736671448:420.8591365814209:-0.0688832476735115),(883.0488896369934:678.7919425964355:-0.015752140432596207),(872.4622964859009:558.8455009460449:-0.03293249383568764),(867.3045372962952:481.59278869628906:-0.06769270449876785),(866.734127998352:421.92652702331543:-0.09571515023708344),(943.5628080368042:692.0681190490723:-0.038901571184396744),(969.1320276260376:604.2453002929688:-0.059501633048057556),(985.6757640838623:542.512321472168:-0.08202994614839554),(999.7714591026306:489.38432693481445:-0.10088688880205154)
12-05-2022 @ 13:31:44,Right,(381.7663300037384:1015.1808929443359:1.0226657742862244e-08),(459.88420844078064:961.6668319702148:-0.04881966486573219),(511.2413549423218:883.0657768249512:-0.07680979371070862),(541.5701866149902:814.0704345703125:-0.10429289191961288),(581.3429260253906:768.1819725036621:-0.13347144424915314),(416.88847303390503:766.9466972351074:-0.030238157138228416),(422.8753888607025:665.1870918273926:-0.05336515232920647),(421.3073265552521:603.9230918884277:-0.07360848039388657),(418.6877632141113:550.7839965820312:-0.0896773487329483),(355.4202890396118:765.4618263244629:-0.031177688390016556),(342.0764708518982:653.6025238037109:-0.047727834433317184),(332.2229254245758:584.6625137329102:-0.07214928418397903),(323.40964794158936:526.6756439208984:-0.09338100254535675),(305.1818811893463:786.1243057250977:-0.03930898383259773),(282.20048904418945:691.3538932800293:-0.05916575714945793),(270.80572485923767:630.2559471130371:-0.08628103882074356),(264.82053101062775:577.2817611694336:-0.10688897222280502),(261.10311806201935:823.9957809448242:-0.0537252202630043),(226.1557799577713:757.0397186279297:-0.07340443134307861),(209.73626732826233:712.8508758544922:-0.09197402745485306),(200.73527812957764:669.9840545654297:-0.10667501389980316)
12-05-2022 @ 13:31:44,Left,(923.8499879837036:945.7510185241699:-6.551029496648653e-09),(819.1508173942566:933.1883811950684:-0.03668136149644852),(742.403826713562:868.0727005004883:-0.05414362624287605),(700.4675102233887:801.6903305053711:-0.0750957503914833),(672.5175189971924:755.3537178039551:-0.09830441325902939),(774.46049451828:712.7445030212402:0.010507733561098576),(739.3287920951843:615.4854011535645:-0.006182273384183645),(726.7069816589355:553.6173248291016:-0.027935989201068878),(720.6470346450806:500.6235694885254:-0.046618085354566574),(827.979576587677:683.1348037719727:0.0024166451767086983),(804.3027305603027:562.0876693725586:-0.008384053595364094),(794.098641872406:483.0699920654297:-0.0389762744307518),(790.632541179657:420.1322078704834:-0.06639083474874496),(883.3774495124817:678.365650177002:-0.014232723973691463),(873.3334565162659:558.4261894226074:-0.03094933182001114),(868.2752180099487:481.11974716186523:-0.06544867157936096),(867.6437830924988:421.4178657531738:-0.09326089918613434),(943.6836361885071:691.8074798583984:-0.0374612882733345),(969.7753071784973:603.9335632324219:-0.05765148252248764),(986.5305089950562:542.156982421875:-0.0799226239323616),(1000.7104682922363:489.00054931640625:-0.09856947511434555)
12-05-2022 @ 13:31:44,Right,(383.3688962459564:1014.4110488891602:1.0322139587515267e-08),(461.6588759422302:959.7579002380371:-0.043449122458696365),(512.4441647529602:880.686206817627:-0.06907519698143005),(542.3931956291199:812.6167488098145:-0.09514616429805756),(582.1250581741333:768.713550567627:-0.12302560359239578),(416.58955693244934:766.6065216064453:-0.02612912282347679),(422.46076226234436:665.0660705566406:-0.04856793209910393),(421.2110245227814:603.9311599731445:-0.06827957183122635),(418.96952390670776:550.8950042724609:-0.08392952382564545),(355.3624176979065:765.3266716003418:-0.029389305040240288),(341.68302297592163:653.5858154296875:-0.04546628147363663),(331.818984746933:584.6037483215332:-0.06924934685230255),(323.0840492248535:526.5840339660645:-0.09000583738088608),(305.23019313812256:786.1132049560547:-0.03938744589686394),(282.22456455230713:691.0538291931152:-0.058537453413009644),(270.87833762168884:629.666862487793:-0.08470606803894043),(265.1371496915817:576.9605255126953:-0.10469204932451248),(261.35818004608154:824.0364646911621:-0.055279433727264404),(226.22358083724976:757.0315361022949:-0.07426886260509491),(209.87763047218323:712.2918319702148:-0.09207683801651001),(200.9631907939911:669.0538787841797:-0.10627208650112152)
12-05-2022 @ 13:31:45,Left,(925.6927299499512:945.9639358520508:-6.408699793070127e-09),(819.843020439148:933.6061477661133:-0.03672264143824577),(743.3966517448425:867.2051811218262:-0.05376126244664192),(701.1261749267578:800.6327247619629:-0.07440505176782608),(672.6399564743042:754.302864074707:-0.09750938415527344),(775.2616167068481:712.5869178771973:0.012318876571953297),(740.0670862197876:615.044059753418:-0.003196839476004243),(727.4224233627319:552.6581382751465:-0.023961948230862617),(721.2049555778503:499.54153060913086:-0.042008187621831894),(829.1497492790222:683.1421279907227:0.004162484779953957),(805.1498794555664:562.023811340332:-0.00467664236202836),(794.6059656143188:482.3686981201172:-0.03398038446903229),(790.8844327926636:419.41134452819824:-0.060728829354047775),(884.3808317184448:678.1579971313477:-0.01279972679913044),(873.7512373924255:557.3646354675293:-0.02831103838980198),(868.2199215888977:479.855375289917:-0.06241576001048088),(867.2787237167358:420.2589797973633:-0.09020446240901947),(944.3872332572937:690.655460357666:-0.03645927086472511),(970.4633903503418:602.6324844360352:-0.05608205869793892),(987.0404720306396:540.776424407959:-0.07815437018871307),(1001.0104465484619:487.4992561340332:-0.09675456583499908)
12-05-2022 @ 13:31:45,Right,(382.7954936027527:1014.3820953369141:1.0349162415934643e-08),(461.07964754104614:960.3977966308594:-0.045741938054561615),(512.0512962341309:881.7417526245117:-0.0720587819814682),(542.0189952850342:813.259220123291:-0.09824512153863907),(581.4660716056824:768.4961128234863:-0.12609174847602844),(417.4033284187317:766.5927886962891:-0.028090963140130043),(423.1985092163086:664.7522735595703:-0.05033762380480766),(421.4077162742615:603.5065841674805:-0.06977380812168121),(418.6716055870056:550.53955078125:-0.08518105745315552),(355.84611654281616:765.003490447998:-0.029802653938531876),(342.37586975097656:653.0478858947754:-0.045547615736722946),(332.3430132865906:584.3469429016113:-0.06889650225639343),(323.5432541370392:526.9868087768555:-0.08930639177560806),(305.4788661003113:785.5146789550781:-0.0383625328540802),(282.63668060302734:690.5268287658691:-0.05734062194824219),(271.13457441329956:629.8251342773438:-0.08320777863264084),(265.19894778728485:577.7923393249512:-0.10289402306079865),(261.28244519233704:823.1623649597168:-0.052978936582803726),(226.65129125118256:756.3414001464844:-0.0718124508857727),(210.39689540863037:712.1534156799316:-0.08949124813079834),(201.48989081382751:669.4764518737793:-0.10349155217409134)
12-05-2022 @ 13:31:45,Left,(925.7866501808167:945.4644584655762:-6.6179111080089115e-09),(820.2550077438354:933.2402801513672:-0.037294015288352966),(743.7492871284485:867.3236846923828:-0.054713476449251175),(701.6893100738525:800.6388473510742:-0.07560302317142487),(672.9339480400085:753.856086730957:-0.09880805015563965),(774.5237731933594:712.6480293273926:0.011900458484888077),(739.7223687171936:614.9554824829102:-0.003678122768178582),(727.5301194190979:552.9824066162109:-0.024452226236462593),(721.8770742416382:500.32230377197266:-0.0425477996468544),(828.4018635749817:683.0814170837402:0.0040426417253911495),(804.2516827583313:561.9855308532715:-0.005029764492064714),(793.7234115600586:482.58304595947266:-0.03457807004451752),(789.9382781982422:419.5704460144043:-0.06152496114373207),(883.8550329208374:678.2290649414062:-0.01264113187789917),(873.3218050003052:557.676830291748:-0.02830134704709053),(867.9796171188354:480.0040054321289:-0.06266248226165771),(867.2021842002869:420.16605377197266:-0.09062423557043076),(944.1831064224243:691.1014938354492:-0.03601694852113724),(970.5364537239075:602.9023361206055:-0.05577273666858673),(987.398579120636:540.6289100646973:-0.07805275917053223),(1001.6461300849915:486.86365127563477:-0.09681278467178345)
12-05-2022 @ 13:31:45,Right,(383.9545941352844:1013.8003921508789:1.0474731304555007e-08),(461.83590173721313:959.3698310852051:-0.04425165802240372),(512.7708899974823:880.6328773498535:-0.07021525502204895),(542.9363107681274:812.6412391662598:-0.0963546559214592),(582.5342130661011:768.6645698547363:-0.12418673187494278),(417.94084310531616:766.164436340332:-0.02757159061729908),(423.5396218299866:664.570426940918:-0.04992131143808365),(421.72204971313477:603.4438705444336:-0.06933308392763138),(418.8630187511444:550.638313293457:-0.08471477031707764),(356.7603099346161:764.6748733520508:-0.030144592747092247),(343.19166898727417:652.6583290100098:-0.04611009359359741),(333.0833351612091:583.901424407959:-0.06938088685274124),(324.13670897483826:526.377124786377:-0.0897359773516655),(306.60423517227173:785.2374458312988:-0.03940427303314209),(283.7643349170685:690.091495513916:-0.05843310058116913),(272.2378957271576:629.3778419494629:-0.08403005450963974),(266.1714470386505:577.2991561889648:-0.10354581475257874),(262.49162793159485:822.9433822631836:-0.05460292100906372),(227.89283752441406:756.0634231567383:-0.07337252795696259),(211.80231928825378:711.756706237793:-0.09081314504146576),(202.9686999320984:668.9006423950195:-0.10467565059661865)
12-05-2022 @ 13:31:45,Left,(925.8568811416626:946.2957000732422:-6.605425983963187e-09),(820.6021070480347:934.0934371948242:-0.035792429000139236),(744.0886616706848:867.5704765319824:-0.05257079005241394),(702.2512865066528:800.6201934814453:-0.07301092892885208),(673.6073541641235:754.4442558288574:-0.09581016004085541),(774.0338945388794:712.9998779296875:0.012511231936514378),(739.308385848999:615.2980041503906:-0.0030159016605466604),(726.9949865341187:553.1712913513184:-0.02377563714981079),(721.2266492843628:500.6025695800781:-0.04182833433151245),(827.844135761261:683.3755302429199:0.004106440581381321),(803.6315131187439:562.265796661377:-0.005040061194449663),(792.8568863868713:482.91080474853516:-0.03450347110629082),(788.692467212677:419.94778633117676:-0.061335496604442596),(883.3914828300476:678.519229888916:-0.012881615199148655),(872.9421973228455:557.9839324951172:-0.028318431228399277),(867.4380469322205:479.9103355407715:-0.0621553398668766),(866.3818788528442:419.93934631347656:-0.08977843075990677),(943.633553981781:691.607494354248:-0.03644276037812233),(969.856288433075:603.1620025634766:-0.055850520730018616),(986.6117477416992:540.7960510253906:-0.07764406502246857),(1000.6737112998962:487.2058296203613:-0.09607025980949402)
12-05-2022 @ 13:31:45,Right,(383.9020013809204:1013.1437301635742:1.0365917013643866e-08),(462.0258343219757:958.8702964782715:-0.043730493634939194),(513.36878657341:880.0851631164551:-0.06935291737318039),(543.6865782737732:812.2836112976074:-0.0951341763138771),(582.5235271453857:768.6718940734863:-0.12261522561311722),(418.4848916530609:765.6635284423828:-0.027620665729045868),(424.0941631793976:664.5652770996094:-0.049905482679605484),(422.4487888813019:603.5600280761719:-0.06920327246189117),(419.83482599258423:550.8118057250977:-0.0844598188996315),(357.33194231987:764.1349411010742:-0.030241860076785088),(343.78660440444946:652.3970031738281:-0.04619726538658142),(333.9064407348633:583.7692451477051:-0.06925541907548904),(325.12399792671204:526.2403106689453:-0.08943451941013336),(307.16540694236755:784.6848106384277:-0.039455607533454895),(284.54482555389404:689.7076034545898:-0.05838786065578461),(273.2340359687805:628.9181327819824:-0.08370121568441391),(267.2949814796448:576.7861747741699:-0.10301490873098373),(263.0444312095642:822.3468017578125:-0.05455706641077995),(228.47573518753052:755.7178115844727:-0.07313239574432373),(212.1941739320755:711.4247131347656:-0.09038159251213074),(203.07079553604126:668.5341453552246:-0.10411151498556137)
12-05-2022 @ 13:31:45,Left,(925.4809427261353:945.5019950866699:-6.508440897334822e-09),(819.6604585647583:933.6103248596191:-0.035766806453466415),(744.1471123695374:867.8079986572266:-0.052586525678634644),(702.79865026474:801.2507057189941:-0.07318338006734848),(673.5191631317139:754.5966911315918:-0.09610576927661896),(773.4963798522949:713.4041976928711:0.014056893065571785),(738.7795615196228:615.6267356872559:-0.0006245103431865573),(726.6101002693176:553.8491821289062:-0.02075343392789364),(721.0351395606995:501.62378311157227:-0.03845924139022827),(827.2905921936035:683.7353897094727:0.005571549292653799),(802.7658891677856:562.7592086791992:-0.0025782587472349405),(791.7908048629761:483.33932876586914:-0.031493619084358215),(787.447235584259:420.61875343322754:-0.05803290382027626),(882.5248289108276:678.8033866882324:-0.011628647334873676),(871.7254185676575:558.2965278625488:-0.026305681094527245),(866.4135503768921:480.4401969909668:-0.059933677315711975),(865.4554867744446:420.6551742553711:-0.08753810822963715),(942.2528171539307:691.6877174377441:-0.03542761504650116),(968.562068939209:603.7834167480469:-0.05435403063893318),(985.5996751785278:541.4528274536133:-0.07601208984851837),(999.8233437538147:487.7897071838379:-0.09439823776483536)
12-05-2022 @ 13:31:45,Right,(384.3437933921814:1013.924446105957:1.0395897476200844e-08),(462.08322286605835:959.5376014709473:-0.044512420892715454),(513.177695274353:880.8757781982422:-0.07049579918384552),(543.3514523506165:812.8576469421387:-0.09658657014369965),(582.2043013572693:768.9408874511719:-0.12433835864067078),(418.38475942611694:765.7588577270508:-0.026906471699476242),(424.25297141075134:665.0803756713867:-0.04904966428875923),(422.92096495628357:604.1175270080566:-0.06844144314527512),(420.61522006988525:551.2285423278809:-0.08384678512811661),(357.43574380874634:764.2293548583984:-0.029386330395936966),(344.0710687637329:652.8511619567871:-0.04509858414530754),(334.36702966690063:584.0218162536621:-0.06835667043924332),(325.6876480579376:526.1381721496582:-0.08872529119253159),(307.3783850669861:785.0277900695801:-0.0386628620326519),(284.5175313949585:690.3812599182129:-0.05748702213168144),(273.0769658088684:629.2653465270996:-0.08312627673149109),(266.9622051715851:576.5031051635742:-0.10272186249494553),(263.45291018486023:823.0682373046875:-0.05391872301697731),(228.58850061893463:756.200008392334:-0.07252820581197739),(212.1981006860733:711.7881202697754:-0.08996986597776413),(203.02610456943512:668.6911010742188:-0.10387081652879715)
