Time,Hand,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21
13-06-2022 @ 09:40:30,Right,(241.99756622314453:257.92110443115234:2.0557411328780972e-09),(249.61345672607422:220.2088165283203:0.05123986303806305),(265.9506034851074:185.76225757598877:0.07627253979444504),(283.4950637817383:165.67086696624756:0.08894459158182144),(300.8704948425293:153.12589645385742:0.09853535145521164),(267.485408782959:167.08881855010986:0.0633668377995491),(289.98661041259766:134.41545009613037:0.07475484162569046),(310.02880096435547:114.69508409500122:0.07966464757919312),(328.73939514160156:101.02308511734009:0.08131597936153412),(276.450252532959:170.87725639343262:0.0338590145111084),(297.9988670349121:132.32567310333252:0.046745363622903824),(317.93161392211914:111.56258583068848:0.04878063499927521),(336.13075256347656:96.8993353843689:0.04763811081647873),(289.76856231689453:178.47554683685303:0.005958211608231068),(311.91158294677734:141.36211395263672:0.01639753393828869),(327.59510040283203:120.82097053527832:0.017846563830971718),(340.0876998901367:104.29829120635986:0.015439133159816265),(307.20937728881836:191.26453399658203:-0.019722921773791313),(326.2965393066406:161.12648963928223:-0.01447819359600544),(340.0529479980469:143.8407325744629:-0.012968760915100574),(351.4365005493164:130.35946369171143:-0.013668932020664215)
13-06-2022 @ 09:40:30,Left,(429.62860107421875:309.25140380859375:-3.249892577272817e-09),(408.4311294555664:285.23454666137695:-0.010945172049105167),(399.0439987182617:254.7250270843506:-0.01814376190304756),(400.97206115722656:234.3447732925415:-0.028426744043827057),(407.88333892822266:227.58134365081787:-0.03973937779664993),(434.81712341308594:219.56634521484375:-0.0007639617542736232),(435.7484817504883:186.83316707611084:-0.01445646770298481),(434.3682861328125:166.11010551452637:-0.02721484750509262),(432.6161193847656:149.55322265625:-0.036409590393304825),(451.1663818359375:220.75479984283447:-0.009007824584841728),(457.5846862792969:184.38767910003662:-0.019875725731253624),(458.0359649658203:161.70830726623535:-0.03436988592147827),(457.87445068359375:142.94760704040527:-0.046224117279052734),(465.01220703125:227.66056537628174:-0.020463909953832626),(474.4388198852539:193.06201457977295:-0.03113689087331295),(477.20287322998047:169.9701690673828:-0.04465797543525696),(478.4049606323242:150.97618103027344:-0.05529382452368736),(477.11830139160156:239.9031400680542:-0.03485845401883125),(489.66739654541016:214.43966388702393:-0.04415355250239372),(495.7991027832031:195.80708026885986:-0.05289474129676819),(499.7132873535156:178.5531234741211:-0.060584936290979385)
13-06-2022 @ 09:40:30,Right,(260.5087471008301:266.75697326660156:1.5011593079705676e-09),(250.1531982421875:235.58685779571533:0.050080008804798126),(252.37438201904297:208.24213027954102:0.06956776231527328),(257.2627830505371:191.1739683151245:0.07757499814033508),(261.3593864440918:179.34059143066406:0.08207922428846359),(275.6772232055664:178.6537742614746:0.03965779393911362),(290.25049209594727:142.0580005645752:0.04247496649622917),(307.352352142334:123.25016498565674:0.04375403746962547),(324.23587799072266:112.6201343536377:0.043143901973962784),(290.39356231689453:180.40117263793945:0.008331047371029854),(308.15149307250977:137.83550262451172:0.006820949260145426),(326.4015197753906:117.94299602508545:0.004465888720005751),(343.39847564697266:106.06786966323853:0.0017854346660897136),(308.23808670043945:188.76543045043945:-0.019603217020630836),(329.12757873535156:149.4041633605957:-0.022503679618239403),(345.96736907958984:127.70942687988281:-0.026046667248010635),(359.42630767822266:112.54780769348145:-0.029646702110767365),(328.35941314697266:204.76481437683105:-0.04401019215583801),(351.3486862182617:176.42437934875488:-0.04954997077584267),(365.8879089355469:157.2008228302002:-0.05273231863975525),(377.4045181274414:142.69123077392578:-0.055527202785015106)
13-06-2022 @ 09:40:30,Right,(260.5062484741211:263.79329681396484:1.614899991508878e-09),(255.32428741455078:229.8824644088745:0.057745348662137985),(262.02354431152344:200.12904167175293:0.08074158430099487),(272.47907638549805:182.29891777038574:0.0917399600148201),(281.4575386047363:169.02467250823975:0.09852693229913712),(276.1950492858887:177.44686603546143:0.039533551782369614),(293.75850677490234:142.31185913085938:0.04300106316804886),(310.31490325927734:122.6136589050293:0.0462750606238842),(325.10669708251953:111.24393939971924:0.04702017456293106),(290.0703239440918:180.2071237564087:0.0048774308525025845),(311.08707427978516:139.037446975708:0.0037752629723399878),(329.2875289916992:118.1162166595459:0.0038964806590229273),(344.7342300415039:105.20648717880249:0.0026939199306070805),(307.9164695739746:189.14165496826172:-0.025448521599173546),(330.83152770996094:149.34797286987305:-0.02881348505616188),(347.54932403564453:126.12639427185059:-0.029892973601818085),(359.3846893310547:109.68255758285522:-0.032002147287130356),(328.99234771728516:204.79037761688232:-0.05120053142309189),(352.23594665527344:174.7959852218628:-0.05869719013571739),(366.63936614990234:153.87451171875:-0.06145613640546799),(377.52918243408203:137.75579452514648:-0.0637039914727211)
13-06-2022 @ 09:40:31,Right,(288.42687606811523:279.8954772949219:-3.0406696605034256e-10),(264.97339248657227:247.80166625976562:0.015884393826127052),(260.9016418457031:214.3064260482788:0.02443998120725155),(260.4725646972656:187.85605430603027:0.03204027935862541),(254.79808807373047:169.2807912826538:0.03961838036775589),(297.049560546875:187.1583366394043:0.0020607539918273687),(306.06250762939453:147.70507335662842:0.008035647682845592),(316.12146377563477:126.34646415710449:0.015851588919758797),(326.5491485595703:111.50440692901611:0.021257173269987106),(319.4923973083496:194.28820610046387:-0.0018059216672554612),(334.9436950683594:151.5003204345703:0.0017145756864920259),(348.6774444580078:128.37152481079102:0.010562836192548275),(361.88438415527344:111.51449918746948:0.017134422436356544),(337.65289306640625:207.27148532867432:-0.0018927979981526732),(357.3002624511719:172.7519416809082:0.0033522078301757574),(371.41868591308594:151.20602130889893:0.012467581778764725),(382.54039764404297:135.2592658996582:0.01904803141951561),(351.1383056640625:224.3550682067871:-0.0011833846801891923),(369.90882873535156:203.06734085083008:0.006689061876386404),(380.4832458496094:189.96118068695068:0.014864056371152401),(388.0137634277344:180.5398178100586:0.020956123247742653)
13-06-2022 @ 09:40:31,Right,(294.5768737792969:286.1952781677246:1.8401602464024336e-10),(268.3917999267578:255.1073169708252:0.013027802109718323),(260.8963394165039:221.88281536102295:0.01982797309756279),(258.45386505126953:193.20324897766113:0.02660302445292473),(254.38663482666016:171.53330326080322:0.033469684422016144),(300.6337356567383:193.86138439178467:-0.002532853512093425),(309.37883377075195:152.9982089996338:0.0023573811631649733),(317.1780014038086:130.42868614196777:0.010319147258996964),(324.9862289428711:113.98377656936646:0.0163852758705616),(323.54740142822266:200.2110242843628:-0.0041566817089915276),(341.14246368408203:156.9337034225464:-0.0015459548449143767),(352.2133255004883:134.0006446838379:0.008666331879794598),(362.52513885498047:118.15379619598389:0.017019042745232582),(341.8153762817383:212.49821662902832:-0.002078605117276311),(363.8199996948242:176.86992645263672:0.001930735888890922),(376.25988006591797:155.0961971282959:0.012778826989233494),(385.8789825439453:139.66561317443848:0.021572792902588844),(354.73072052001953:228.5159969329834:0.0007634749636054039),(376.30199432373047:204.83044624328613:0.007165152113884687),(386.7384338378906:190.4485845565796:0.01591319777071476),(394.35707092285156:180.07583141326904:0.023343168199062347)
13-06-2022 @ 09:40:31,Right,(298.0952262878418:293.8296890258789:1.1720711068363698e-09),(272.31781005859375:263.7418270111084:0.0059159426018595695),(263.92578125:230.876727104187:0.006800896488130093),(260.5676460266113:202.75258541107178:0.007783268112689257),(254.6371841430664:180.09268283843994:0.00885061640292406),(301.9064140319824:201.28432273864746:-0.01071121171116829),(308.0082702636719:160.3516387939453:-0.013290323317050934),(314.08451080322266:137.41943836212158:-0.011604784987866879),(320.0581741333008:119.72849607467651:-0.009862249717116356),(323.6259460449219:207.48815059661865:-0.013476049527525902),(338.0081558227539:165.8334445953369:-0.017866117879748344),(346.9267272949219:142.92534828186035:-0.01374746859073639),(354.89013671875:126.7258358001709:-0.009949919767677784),(340.96126556396484:219.46011543273926:-0.013693218119442463),(359.9818420410156:184.34317588806152:-0.016675051301717758),(370.37376403808594:162.60117530822754:-0.011252909898757935),(378.0064392089844:146.47075653076172:-0.006174570415169001),(353.3592987060547:235.07826805114746:-0.013765105977654457),(372.8364562988281:212.9079294204712:-0.012914146296679974),(382.8052520751953:198.1490421295166:-0.008011073805391788),(390.2787399291992:186.29658222198486:-0.0037492485716938972)
13-06-2022 @ 09:40:31,Right,(297.7182197570801:292.1023750305176:-7.614307517833652e-10),(271.8002700805664:263.4986686706543:0.008255230262875557),(262.8509712219238:231.0219955444336:0.01075789425522089),(260.2098274230957:202.32845306396484:0.013303310610353947),(255.75054168701172:180.02626419067383:0.01591770350933075),(300.8400344848633:201.19093894958496:-0.008272991515696049),(307.62624740600586:160.27778148651123:-0.007942792028188705),(313.63285064697266:137.23909378051758:-0.004046047572046518),(320.1068115234375:119.2310357093811:-0.0011096681701019406),(322.9447937011719:207.059326171875:-0.010670064017176628),(338.39019775390625:165.20270347595215:-0.01209845021367073),(347.8870391845703:142.71554946899414:-0.006195484660565853),(356.80625915527344:126.43069267272949:-0.0012011658400297165),(340.30757904052734:218.88407707214355:-0.010017874650657177),(359.70359802246094:184.6204948425293:-0.01014764979481697),(370.8629608154297:163.5153579711914:-0.003095274791121483),(379.3191909790039:147.5339126586914:0.003000082680955529),(352.8055953979492:234.3225860595703:-0.00892652478069067),(372.1950912475586:211.96465015411377:-0.006186452694237232),(382.16136932373047:198.6049461364746:-5.613436769635882e-06),(389.4602584838867:188.09675216674805:0.005424640141427517)
13-06-2022 @ 09:40:31,Right,(302.3360252380371:291.9355773925781:-5.345521802979647e-10),(277.1484184265137:263.3491516113281:0.0040535046719014645),(269.068603515625:230.9452772140503:0.003912691492587328),(266.7755889892578:201.84471130371094:0.005181151442229748),(263.47484588623047:177.9277753829956:0.006819803733378649),(304.9465751647949:204.0639066696167:-0.01724255643785),(314.6408271789551:162.27959632873535:-0.017097484320402145),(321.7174530029297:139.33213233947754:-0.012155747972428799),(328.7697219848633:122.07582950592041:-0.008154724724590778),(326.8460464477539:210.71220874786377:-0.01622503064572811),(343.00926208496094:168.30659866333008:-0.01813463680446148),(351.9855499267578:146.15026473999023:-0.010715118609368801),(360.12889862060547:130.6530475616455:-0.004225161857903004),(344.3070983886719:222.23021507263184:-0.011797120794653893),(364.81945037841797:187.5239610671997:-0.011751648038625717),(375.9072494506836:166.4756155014038:-0.003908014390617609),(383.53187561035156:151.52718544006348:0.003117887768894434),(356.91322326660156:236.30302906036377:-0.0069600665010511875),(377.05501556396484:213.61709117889404:-0.003056894289329648),(387.32250213623047:200.11945724487305:0.0037226334679871798),(394.2019271850586:189.85739707946777:0.009636552073061466)
13-06-2022 @ 09:40:31,Right,(303.0156898498535:287.5869369506836:-1.0549057183339983e-09),(277.25284576416016:259.62621688842773:0.006234359927475452),(269.22706604003906:228.0516815185547:0.009020150639116764),(267.8822898864746:199.29651260375977:0.012840459123253822),(264.5296096801758:177.2444486618042:0.01710662990808487),(306.8254280090332:199.34823989868164:-0.008872583508491516),(316.1340522766113:159.20499801635742:-0.006226545665413141),(322.82745361328125:136.47441387176514:-0.00035236316034570336),(329.5503234863281:118.52999925613403:0.003927455749362707),(328.9714813232422:205.55073738098145:-0.008192742243409157),(345.0181198120117:164.5469570159912:-0.0071162814274430275),(353.2815170288086:142.2503900527954:0.0009708680445328355),(360.8808135986328:125.89776992797852:0.007522812113165855),(345.6100082397461:217.7477788925171:-0.0044191377237439156),(365.6583023071289:185.09708404541016:-0.0027792479377239943),(376.2274932861328:164.8392105102539:0.005432605277746916),(383.8410186767578:149.5213794708252:0.012547742575407028),(356.95789337158203:232.95656204223633:-0.0002763404627330601),(377.08656311035156:213.65362644195557:0.00404821801930666),(387.33341217041016:202.45980262756348:0.01111279334872961),(394.4731903076172:193.72517108917236:0.01740468107163906)
13-06-2022 @ 09:40:31,Right,(302.713680267334:288.14257621765137:4.905680861533313e-10),(275.80596923828125:259.3918991088867:0.008721930906176567),(267.56547927856445:227.84106731414795:0.013656084425747395),(266.4098358154297:199.28552627563477:0.019816657528281212),(263.8275909423828:177.1474313735962:0.026511194184422493),(306.8078422546387:198.13395023345947:-0.0067700655199587345),(315.55322647094727:157.83708572387695:-0.0016051557613536716),(322.3480224609375:135.60250282287598:0.0065476964227855206),(329.30606842041016:118.85792255401611:0.012676098383963108),(328.67042541503906:204.85867023468018:-0.005083915777504444),(345.0232696533203:163.88826370239258:-0.0014638073043897748),(354.3339157104492:142.2579574584961:0.00919493567198515),(362.8971481323242:127.4018669128418:0.01781901717185974),(345.28900146484375:217.42924690246582:0.0001659327681409195),(364.9158477783203:184.0620231628418:0.00429712887853384),(375.260009765625:163.39317798614502:0.014700889587402344),(382.8550720214844:148.37781429290771:0.02338886447250843),(356.7341995239258:233.0635643005371:0.006022114772349596),(375.9383010864258:213.46465587615967:0.012593804858624935),(385.6884002685547:202.44083404541016:0.02138022519648075),(392.6752471923828:194.60565090179443:0.029033303260803223)
13-06-2022 @ 09:40:31,Right,(304.04930114746094:285.8474349975586:-1.571753005524812e-10),(277.5730895996094:257.7970504760742:0.0025734673254191875),(268.792781829834:225.26192665100098:0.0033202748745679855),(266.56742095947266:195.85362911224365:0.0059084780514240265),(262.44014739990234:173.04762840270996:0.008847136050462723),(306.8640327453613:197.32004642486572:-0.016239339485764503),(316.01736068725586:155.07787227630615:-0.01582500711083412),(323.07098388671875:131.8842315673828:-0.01123647391796112),(330.1519775390625:114.25216913223267:-0.007653509266674519),(328.90586853027344:203.28367710113525:-0.014050951227545738),(344.98451232910156:160.15314102172852:-0.015593352727591991),(353.75064849853516:137.6132869720459:-0.009191835299134254),(361.95701599121094:122.0531415939331:-0.0035604042932391167),(345.71460723876953:214.47970390319824:-0.008687558583915234),(364.62974548339844:178.7652826309204:-0.009125364013016224),(374.33326721191406:157.61910438537598:-0.0025842913892120123),(381.6455841064453:142.50786781311035:0.0036009789910167456),(357.7412414550781:228.67249488830566:-0.003038574941456318),(377.0229721069336:205.73840618133545:-0.0003341326955705881),(386.4854431152344:192.3691177368164:0.005365585442632437),(393.2114028930664:182.47311115264893:0.010639523155987263)
